QCOM_SOC_WATCHDOG	enabled	CONFIG_QCOM_SOC_WATCHDOG=m
QCOM_SPSS	disabled	# CONFIG_QCOM_SPSS is not set
QCOM_SUBSYSTEM_SLEEP_STATS	enabled	CONFIG_QCOM_SUBSYSTEM_SLEEP_STATS=m
QCOM_SYSMON_SUBSYSTEM_STATS	enabled	CONFIG_QCOM_SYSMON_SUBSYSTEM_STATS=m
QCOM_WATCHDOG_BARK_TIME	enabled	CONFIG_QCOM_WATCHDOG_BARK_TIME=20000
QCOM_WATCHDOG_IPI_PING	enabled	CONFIG_QCOM_WATCHDOG_IPI_PING=y
QCOM_WATCHDOG_PET_TIME	enabled	CONFIG_QCOM_WATCHDOG_PET_TIME=15000
QCOM_WATCHDOG_USERSPACE_PET	disabled	# CONFIG_QCOM_WATCHDOG_USERSPACE_PET is not set
QCOM_WATCHDOG_WAKEUP_ENABLE	enabled	CONFIG_QCOM_WATCHDOG_WAKEUP_ENABLE=y
QCOM_WDOG_BITE_EARLY_PANIC	disabled	# CONFIG_QCOM_WDOG_BITE_EARLY_PANIC is not set
QCOM_WDT_CORE	enabled	CONFIG_QCOM_WDT_CORE=m
QPNP_PBS	enabled	CONFIG_QPNP_PBS=m
QRTR_GUNYAH	enabled	CONFIG_QRTR_GUNYAH=m
QSEECOM	enabled	CONFIG_QSEECOM=m
QSEE_IPC_IRQ_BRIDGE	enabled	CONFIG_QSEE_IPC_IRQ_BRIDGE=m
QTI_ADC_TM	enabled	CONFIG_QTI_ADC_TM=m
QTI_ALTMODE_GLINK	enabled	CONFIG_QTI_ALTMODE_GLINK=m
QTI_BATTERY_CHARGER	enabled	CONFIG_QTI_BATTERY_CHARGER=m
QTI_BATTERY_GLINK_DEBUG	enabled	CONFIG_QTI_BATTERY_GLINK_DEBUG=m
QTI_BCL_PMIC5	enabled	CONFIG_QTI_BCL_PMIC5=m
QTI_BCL_SOC_DRIVER	enabled	CONFIG_QTI_BCL_SOC_DRIVER=m
QTI_C1DCVS_SCMI_CLIENT	enabled	CONFIG_QTI_C1DCVS_SCMI_CLIENT=m
QTI_CHARGER_ULOG_GLINK	enabled	CONFIG_QTI_CHARGER_ULOG_GLINK=m
QTI_CPUFREQ_CDEV	enabled	CONFIG_QTI_CPUFREQ_CDEV=m
QTI_CPU_HOTPLUG_COOLING_DEVICE	enabled	CONFIG_QTI_CPU_HOTPLUG_COOLING_DEVICE=m
QTI_CPU_PAUSE_COOLING_DEVICE	enabled	CONFIG_QTI_CPU_PAUSE_COOLING_DEVICE=m
QTI_CPU_VOLTAGE_COOLING_DEVICE	enabled	CONFIG_QTI_CPU_VOLTAGE_COOLING_DEVICE=m
QTI_CRYPTO_COMMON	enabled	CONFIG_QTI_CRYPTO_COMMON=m
QTI_DDR_COOLING_DEVICE	enabled	CONFIG_QTI_DDR_COOLING_DEVICE=m
QTI_DEVFREQ_CDEV	enabled	CONFIG_QTI_DEVFREQ_CDEV=m
QTI_GPLAF_SCMI_CLIENT	enabled	CONFIG_QTI_GPLAF_SCMI_CLIENT=m
QTI_HW_KEY_MANAGER	enabled	CONFIG_QTI_HW_KEY_MANAGER=m
QTI_HW_MEMLAT_LOG	enabled	CONFIG_QTI_HW_MEMLAT_LOG=m
QTI_IOMMU_SUPPORT	enabled	CONFIG_QTI_IOMMU_SUPPORT=m
QTI_PLH_SCMI_CLIENT	enabled	CONFIG_QTI_PLH_SCMI_CLIENT=m
QTI_PMIC_GLINK	enabled	CONFIG_QTI_PMIC_GLINK=m
QTI_PMIC_PON_LOG	enabled	CONFIG_QTI_PMIC_PON_LOG=m
QTI_PMU_SCMI_CLIENT	enabled	CONFIG_QTI_PMU_SCMI_CLIENT=m
QTI_POLICY_ENGINE_SENSOR	enabled	CONFIG_QTI_POLICY_ENGINE_SENSOR=m
QTI_QMI_COOLING_DEVICE	enabled	CONFIG_QTI_QMI_COOLING_DEVICE=m
